gate_rule_key,decision_key,rule_id,rule_outcome,rule_effect,rule_message,data_truth_class
cc3f403b50fe3a104a3b2f94905e238c7a002c3f4b922740e377c1bfee6b9955,75541c5e-2b61-5cb0-b8fc-d01c2f4460d1,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
0b75d5df42276e13aac1c0c977caca05ee8d787735bd15faa6e86bf824ef4712,75541c5e-2b61-5cb0-b8fc-d01c2f4460d1,POL-LOCATION-001,not_applicable,allow,The policy has no coordinate rule for category 'roads_footpaths'.,synthetic_operational
348d6603f6fe7187d44cb4c9f7f995ac737ac06a10bcb5bcb47894779be3be62,75541c5e-2b61-5cb0-b8fc-d01c2f4460d1,POL-ASSET-001,not_applicable,allow,The policy has no asset-match rule for category 'roads_footpaths'.,synthetic_operational
53b8c869117440f1af3f6122b47327160e99ef86e1e67ad07fbfca1bee07d5fe,75541c5e-2b61-5cb0-b8fc-d01c2f4460d1,POL-SAFETY-001,pass,allow,Priority P2 does not trigger the emergency escalation rule.,synthetic_operational
83268c3e9d35a477c9ff8fd6f21ca16c072a1dc7efbdc5402f25eb64c2379d41,75541c5e-2b61-5cb0-b8fc-d01c2f4460d1,POL-CONFIDENCE-001,pass,allow,Category confidence 0.82 meets the 0.70 threshold.,synthetic_operational
27ac957e382d46b945d8e777467a253963482b9a4b83fea59cc8d982131d3ed3,75541c5e-2b61-5cb0-b8fc-d01c2f4460d1,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
14cf1b7181df5c7155385cd4af9309d9c324a26815d0ca1ad6e497b3e2477ef6,33fef64c-a81b-5b8f-985e-6e60c4935111,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
2bbe3918a19e10ca77d9a6aa98baee8bf375c18e629215b5d1464f6086bb8956,33fef64c-a81b-5b8f-985e-6e60c4935111,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
24dc7aa92b4ecc8bb6380bc06a6c4ed37707ef80db8edb3264b4e0ca662b2c63,33fef64c-a81b-5b8f-985e-6e60c4935111,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
e324e0b7831282b0e10ec065caa1a3e87911d633b11c5141112605829f6c044c,33fef64c-a81b-5b8f-985e-6e60c4935111,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
f02d138cab16dbf45c261a7a2063fdeeb466f8fe1dbefbcde290dbb9c24f64a9,33fef64c-a81b-5b8f-985e-6e60c4935111,POL-SAFETY-001,fail,escalate,Priority P1 must be escalated to a human.,synthetic_operational
11e9ec086e8f886a7ae3e945127dd5fdb7b1a253f9bd5aee0a3da496b0441e97,33fef64c-a81b-5b8f-985e-6e60c4935111,POL-CONFIDENCE-001,pass,allow,Category confidence 0.82 meets the 0.70 threshold.,synthetic_operational
fead77ea6497fa20bebe15e0e00309584b389ff7de10d0c161d2a06d326acb7f,33fef64c-a81b-5b8f-985e-6e60c4935111,POL-REVIEW-001,fail,escalate,The diagnosis contains a human-review flag.,synthetic_operational
c38e011a78415404015970f5bf4245047a438ccfbde6d91674b9bd490394ed00,7df26e3f-ed9b-5fbf-8ab7-b14adae1faad,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
ca90bad803958b13e361acdc8a8e8b71a7e579474ccafcd2152738dd3f9c753c,7df26e3f-ed9b-5fbf-8ab7-b14adae1faad,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
b004db9ec97cd8eb3a71ac0a8373aba8b4714cc9b333b5e2d83d22f5d7190d74,7df26e3f-ed9b-5fbf-8ab7-b14adae1faad,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
23101c35003ccb7aaa63e74ee41d73694b32eceee8b6e04095ee1ad1e0763e0f,7df26e3f-ed9b-5fbf-8ab7-b14adae1faad,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
fb33856e405fd51a5b5fbdf56a9939c418f51dccd93654a47920e05afd55a55f,7df26e3f-ed9b-5fbf-8ab7-b14adae1faad,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
193bd0f52018cf4b3ff2cbb3e9e43abace3772f1ae93c6e1c7852be69cd69103,7df26e3f-ed9b-5fbf-8ab7-b14adae1faad,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
67cc59b44f178a861df833e6a61d92ccf1c455005d3acbfcffd83a18f3f5804f,7df26e3f-ed9b-5fbf-8ab7-b14adae1faad,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
d96eb5b4204f47babac284d6e6d82121f0d7075a568b30c4260d3a6f4c122ee7,9f657412-cd41-59e3-923d-4a1257f9fd09,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
5c78afc27ae8e077e97f70c8e68da7e3bc1bc7189cde094531f71078bcb1f3ae,9f657412-cd41-59e3-923d-4a1257f9fd09,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
954e31b99bb998420445afd96bbce8494f9dbda3344d88cced7c2d884eff1dfa,9f657412-cd41-59e3-923d-4a1257f9fd09,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
6167483cbec29df4f0e1f22f79c1b8004457551f88e03ba48782b1000230dea6,9f657412-cd41-59e3-923d-4a1257f9fd09,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
840a6b4bf2c81ec9b3e19280b02bed625842c180a63a328c3b2428a2cb4da780,9f657412-cd41-59e3-923d-4a1257f9fd09,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
61e7815496fe62b1a69abeb4a4a385bd70405c19e27fe95a2bc9473df329de33,9f657412-cd41-59e3-923d-4a1257f9fd09,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
90658178b5143ebc1fd667fda94068aa35d0962a2cd2decd3f9e3af7f48413df,9f657412-cd41-59e3-923d-4a1257f9fd09,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
8c764d0e8ea419a8740ad9c1cba15084b7d658a0e8dc9716c437b233b23cdcf4,32346432-fdb4-5c1e-bdcc-73850b1432e8,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
e52a44191b2613279042dfe3ead314d70cfca067ad239899a4558bf52dc36a25,32346432-fdb4-5c1e-bdcc-73850b1432e8,POL-ACTION-001,fail,reject,Action 'close_live_case' is not permitted by this policy version.,synthetic_operational
c15bd20023e6401d3540a0fc3e69c3721c3554caa924202330490ec9ed1dac31,32346432-fdb4-5c1e-bdcc-73850b1432e8,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
a62739324c571c84eaf6bfe8be7fa22fcfff749eb2610d911effb149bba43516,32346432-fdb4-5c1e-bdcc-73850b1432e8,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
1e616f99942797eac4177867d77bb462179a7bd9b13302d37cbef8e521f14c63,32346432-fdb4-5c1e-bdcc-73850b1432e8,POL-SAFETY-001,pass,allow,Priority P2 does not trigger the emergency escalation rule.,synthetic_operational
78742aaac9365f9f7ff81b06fca6125182928dedff567c9e70c9f2076f7d1549,32346432-fdb4-5c1e-bdcc-73850b1432e8,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
a00cbe0774482be15518294df1fba8b8e81ae9686d8819de8d0e1d8d5a3f27e0,32346432-fdb4-5c1e-bdcc-73850b1432e8,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
ebf3eeadddda07e87a3ee32272e2794a45477a66dc4845d71ee1bc4243c11e05,c1ece9a1-856f-5993-aed3-2e930ef5e67a,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
3229e2922d5776e928383f1d4d46cb483e6947a0a8e3b0add76399aa6992b4e1,c1ece9a1-856f-5993-aed3-2e930ef5e67a,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
7d044a44d510c81edc03a9cb77309505f9232132d8d3a563cafe2a5144319a4c,c1ece9a1-856f-5993-aed3-2e930ef5e67a,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
41ced9dc1eca7595163b15be08d0b3c65762cc24245f1ed9826c72edfcdc0851,c1ece9a1-856f-5993-aed3-2e930ef5e67a,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
2ed05fd06198932ca161b0a64a5efc248c3a0d04734a0335c19602fffec65557,c1ece9a1-856f-5993-aed3-2e930ef5e67a,POL-SAFETY-001,pass,allow,Priority P2 does not trigger the emergency escalation rule.,synthetic_operational
a7b2ae296d025772cfe10bbfafd5d66ac8580f5079d2ba93667f981a2680e0a8,c1ece9a1-856f-5993-aed3-2e930ef5e67a,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
0140fe068929118973be5a72869a321ae73670efa0d400616ab489df6c9c0224,c1ece9a1-856f-5993-aed3-2e930ef5e67a,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
f01e031d653084272544d89cfa88fcb9d592c00e8f983b121119820c7c0891f8,37a3837a-96f7-5753-b926-26fbd9cf0880,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
a9b9cc75ea3587464a52f793e6f99d458d51d768daf940964f336ed0fe9458ac,37a3837a-96f7-5753-b926-26fbd9cf0880,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
db4524e2ebb87206571c4b9607bb7b1c88325c5d8c6c33539ebeabeab03309df,37a3837a-96f7-5753-b926-26fbd9cf0880,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
76dbb0c83cb98feb1bd56dcd541eee1d6102f27da775f1f1dc851e11c0fa53ca,37a3837a-96f7-5753-b926-26fbd9cf0880,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
20b89f792ac65f22e876563196e4903cf400b2f8e02f45d38a5a06f1c0b6545a,37a3837a-96f7-5753-b926-26fbd9cf0880,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
0fa51915051d331a6acb58d2f604b7cc412023dd23e0d12ca65afbdcb9c79439,37a3837a-96f7-5753-b926-26fbd9cf0880,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
943305ac2639ef374cc2d097da1ddb154bc29b380ffc35c8eac662263f0d5239,37a3837a-96f7-5753-b926-26fbd9cf0880,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
0a59f8a43917cd9170301b3c0b29bae6bca7ff7de55693b39dc08b4d3bf09a4c,84aaa5a8-eea7-5872-8606-dd85ab2af93b,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
967174bd76ff478b0a77fd1dba0abaeb592235866aca8074bed581b87cf36896,84aaa5a8-eea7-5872-8606-dd85ab2af93b,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
85aace8b5fee1aa6efc8e4f098c82fdab8b771edb1d8728226788b1fa9ac2597,84aaa5a8-eea7-5872-8606-dd85ab2af93b,POL-LOCATION-001,fail,reject,Latitude and longitude are required for a waste/litter draft action.,synthetic_operational
1f4ceaac0b12080ba5bd6a645ac3c5dce5e1eeb9599d851e934fa6b49dbb429d,84aaa5a8-eea7-5872-8606-dd85ab2af93b,POL-ASSET-001,not_applicable,allow,Asset matching cannot be evaluated until coordinates are supplied.,synthetic_operational
899040818c48f20010eeb361be326b54a176b74f63ef12aef5ae0803a42bf338,84aaa5a8-eea7-5872-8606-dd85ab2af93b,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
51792465ecc395e7ff5ea02f3c40c09e91c351015e161e885480ce3d16a4058d,84aaa5a8-eea7-5872-8606-dd85ab2af93b,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
75751664cc0e2ff3de1799530f96435912f86516876900cc61408862482b7eed,84aaa5a8-eea7-5872-8606-dd85ab2af93b,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
6d601f138c6513ae5aeba011fa553e1840d687e7f52e0ea3c6b03b52d32e2171,7437ee99-7ec0-5fe4-bb56-3f895a8f7ed9,POL-SCOPE-001,fail,escalate,Category 'general_enquiry' is outside policy scope and requires human routing.,synthetic_operational
afbe0c98dec67dc0ebafb6be57c87d72d1d2292ae54c425b03a00a4f0676df90,7437ee99-7ec0-5fe4-bb56-3f895a8f7ed9,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
262639430867cd80fc327bb0b1d5a32dc0eb1ad6b169c3a434b83e41487d5c6f,7437ee99-7ec0-5fe4-bb56-3f895a8f7ed9,POL-LOCATION-001,not_applicable,allow,The policy has no coordinate rule for category 'general_enquiry'.,synthetic_operational
71061c57cedd6fcf61f67df8db77644c1f167b557f0186f9f83675d3b5cda9cd,7437ee99-7ec0-5fe4-bb56-3f895a8f7ed9,POL-ASSET-001,not_applicable,allow,The policy has no asset-match rule for category 'general_enquiry'.,synthetic_operational
0587dea7b3ebbffa289f663e561b63a545e95c929c805b4d8b3b73f54646cb95,7437ee99-7ec0-5fe4-bb56-3f895a8f7ed9,POL-SAFETY-001,pass,allow,Priority P4 does not trigger the emergency escalation rule.,synthetic_operational
5009dd99dec2521c8b7541e5920ce8a916d14efcbc977765638dccf88890d3d6,7437ee99-7ec0-5fe4-bb56-3f895a8f7ed9,POL-CONFIDENCE-001,fail,escalate,Category confidence 0.30 is below the 0.70 threshold.,synthetic_operational
72d4a158a38684d2e44fe363ba9095c4ab3308f1e0499a285c1f25b99f5fff88,7437ee99-7ec0-5fe4-bb56-3f895a8f7ed9,POL-REVIEW-001,fail,escalate,The diagnosis contains a human-review flag.,synthetic_operational
2418eb665a71c7aefd2e222ff72e825250763b41c9e2e31fb7356162d02d7b74,b9815162-19b4-5e79-80f3-d24d614e2e48,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
7e8c28fa789414f150776550f20cded06e4bd0e410bf911730de7492a71a5987,b9815162-19b4-5e79-80f3-d24d614e2e48,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
1e8b7cc2d75578ca2c2dd4e7d1e4b165a02bdec35e1a4d20eab11b09ca7957df,b9815162-19b4-5e79-80f3-d24d614e2e48,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
ad4d4a7cf174b53a703e5d5aeeca8cf6ff2cbd0038a03cd8fcc5a1b5ee7a10b2,b9815162-19b4-5e79-80f3-d24d614e2e48,POL-ASSET-001,fail,escalate,No public litter-bin asset was found within 500 metres; human verification is required.,synthetic_operational
c60b5862ca4cb605dee4572a88f34cdc50d0c1c6bac7cd3d959dbb1771ea6600,b9815162-19b4-5e79-80f3-d24d614e2e48,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
891264d4594f6c3ded918651c61b8b2521056b30e0042f63358c5c1a0ec48485,b9815162-19b4-5e79-80f3-d24d614e2e48,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
a2a7dbbb063f944fb4f9a8bea3141d8e6ab969be96f2f85d4ba262491ad94721,b9815162-19b4-5e79-80f3-d24d614e2e48,POL-REVIEW-001,fail,escalate,The diagnosis contains a human-review flag.,synthetic_operational
9f5baf5069b90a7b3aa44cf67fc8ebf58ad73a246dba5f3418f4480116b5d1b1,b8a98639-2cd2-56b1-878b-d7f456467930,POL-SCOPE-001,fail,escalate,Category 'roads_footpaths' is outside policy scope and requires human routing.,synthetic_operational
b94145281efd30d211bc0ce13614bb533838ff225cb2792d36127f30b2f6aa2b,b8a98639-2cd2-56b1-878b-d7f456467930,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
1458e5f2953afbcd4cd21cf48b0b1a2afc49ca0a5872cb7e9bad6cd3d111daea,b8a98639-2cd2-56b1-878b-d7f456467930,POL-LOCATION-001,not_applicable,allow,The policy has no coordinate rule for category 'roads_footpaths'.,synthetic_operational
75710e6dc4273c2c1dd7bdd720598309d9e683a8ce5b68d7124713a41334deec,b8a98639-2cd2-56b1-878b-d7f456467930,POL-ASSET-001,not_applicable,allow,The policy has no asset-match rule for category 'roads_footpaths'.,synthetic_operational
46194af0e7d30507d0f5de5e2491822aad35187b63d6bb63ae07a33bd1627a34,b8a98639-2cd2-56b1-878b-d7f456467930,POL-SAFETY-001,pass,allow,Priority P2 does not trigger the emergency escalation rule.,synthetic_operational
187fe5b2a5ac5d411a198945a8abae9e9472bc11a683ec93d9581fa776b6d6fb,b8a98639-2cd2-56b1-878b-d7f456467930,POL-CONFIDENCE-001,pass,allow,Category confidence 0.82 meets the 0.70 threshold.,synthetic_operational
f7810405c739222194c88d802fe35232374ed390364765cfc039a95c82fe5aa4,b8a98639-2cd2-56b1-878b-d7f456467930,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
deefaf91e6d9767217942a93ed121b428ccd4b26756871addbbbdc17c4aca5b8,7f642dbb-5f41-52a3-a086-267ce6c24a89,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
8873af2723e657d604a8c312487f1c6369ffae030bc0b3b20563041cad181e0a,7f642dbb-5f41-52a3-a086-267ce6c24a89,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
2dc3dea0ab0f59e689cf0cc035ba42f39dd20aa81ca6ae0902ac8bd332eccad1,7f642dbb-5f41-52a3-a086-267ce6c24a89,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
f68c527781c384ba85698477d25a6a46aea0fa490225bbb3df489bfe1f481553,7f642dbb-5f41-52a3-a086-267ce6c24a89,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
365e4d99052f25ef090eb917961ca82d3e67e7e71b2f6f8a358122b355c00ccf,7f642dbb-5f41-52a3-a086-267ce6c24a89,POL-SAFETY-001,fail,escalate,Priority P1 must be escalated to a human.,synthetic_operational
8231c7cff01f5999d9164da800736da48e0a0e930202d66e1bd3d5714dcab564,7f642dbb-5f41-52a3-a086-267ce6c24a89,POL-CONFIDENCE-001,pass,allow,Category confidence 0.82 meets the 0.70 threshold.,synthetic_operational
0ad8cef10de99eafe432822ea8a5d80dfe481b8ed750998745d9b26ffc73095f,7f642dbb-5f41-52a3-a086-267ce6c24a89,POL-REVIEW-001,fail,escalate,The diagnosis contains a human-review flag.,synthetic_operational
53f035ff99f384a17d06feab0da13e6867f37b3d6edff10db17ebd8d3f173e55,89d00ecb-ae3c-5162-99db-5f65df8e0231,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
fb3d877aa0d6fc9a913644d8b09516d2d6fbea1d7a2c390f654e64c8d4db9894,89d00ecb-ae3c-5162-99db-5f65df8e0231,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
761532c8f2e907898ef3263845700012e95b6643ac09ed7c5b5d5a28b2658231,89d00ecb-ae3c-5162-99db-5f65df8e0231,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
402bcd51548f2aaf2aff0428e6cbf6fc4d9b4501b9a8000889de7eb53b69d5e1,89d00ecb-ae3c-5162-99db-5f65df8e0231,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
40feb348a3a8f14f73b1c6c76469c95c1c86f554ac03f3790fd8e5c8f3c09c7f,89d00ecb-ae3c-5162-99db-5f65df8e0231,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
44a7532ccbe959d5c15621a2d306e9f97be39f9c5918aad599e37c90eae2246f,89d00ecb-ae3c-5162-99db-5f65df8e0231,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
3f926bedd4ad386ed24417daf07b2b4e292f67d87b197d6c659b6a9e38f1c6da,89d00ecb-ae3c-5162-99db-5f65df8e0231,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
e5f050885314fd54aeff198bf7dd617ce8af09781e5adbae595abee3f2b591db,22625ab3-b712-5cd7-aa6b-11246832d043,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
59afcd31822f7159b147b826db4b585450054dcd2a789177a4ff427116192baf,22625ab3-b712-5cd7-aa6b-11246832d043,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
40cd6e5218cd1200f4f980a40d83351e0a974846efc166dd605168515e706c6d,22625ab3-b712-5cd7-aa6b-11246832d043,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
fc75fbffcceefb3c34219478fed1b4449f61bdb63e066bdbc21eb1330f167885,22625ab3-b712-5cd7-aa6b-11246832d043,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
3670d4420bdff0edb860f8d3964a551a0036a8a152d4c39afc0526da9f04d316,22625ab3-b712-5cd7-aa6b-11246832d043,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
8a44a889f90ce4b3b56364d85aacc30cd9c243d14ce1b9c78cb7dccc41673b5c,22625ab3-b712-5cd7-aa6b-11246832d043,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
37b315ae3ff086f4d7920893683a0e1758724934576a4300cef9dbfc62344757,22625ab3-b712-5cd7-aa6b-11246832d043,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
99fb19100710bf41664d7504c818f784e08722c045c00d573324a6fd13894222,de8770be-d922-5654-b32e-ecd959fcf84e,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
b5a8761513c28df24dc6181d958d07f540490f2033e64838e06ecad83fc7d859,de8770be-d922-5654-b32e-ecd959fcf84e,POL-ACTION-001,fail,reject,Action 'close_live_case' is not permitted by this policy version.,synthetic_operational
fdb8f5f19e3a194e89f8a01ec717193310a6fc5f3f57d21aee2d132604db13e0,de8770be-d922-5654-b32e-ecd959fcf84e,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
97ef467b5f9ae97b95e18b9245fa357399b4491dd8e0cc559c8dd6f3ae807c26,de8770be-d922-5654-b32e-ecd959fcf84e,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
4ccaaac169126ab5af54dfbd0a6ec9d823f3228aa546e37d0885e65ec8b17aaa,de8770be-d922-5654-b32e-ecd959fcf84e,POL-SAFETY-001,pass,allow,Priority P2 does not trigger the emergency escalation rule.,synthetic_operational
57d09adf26e3f7c3dee064e1610b236efa390e6f2c2096fc3fe9c40dbc915227,de8770be-d922-5654-b32e-ecd959fcf84e,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
d1f04ad4a952f029fb07c799e8f3f27a7c51733c6bbfcb6dc7d1219f5dd5b515,de8770be-d922-5654-b32e-ecd959fcf84e,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
5adcd32bcee561dce029f6d03fb36f343810774c44664d70714c5fa0f57d9eb6,b635559c-546a-5a71-a698-55997811618d,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
8cf7e6ebb725250cd79b3cef446b3575a73fdf7435775424416cf90f4c368310,b635559c-546a-5a71-a698-55997811618d,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
8b3f10fa94b3dc35ac801c40d4037d265441173b8a950fa3cd83bb906265cfb3,b635559c-546a-5a71-a698-55997811618d,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
784e93e32b9c40ab7035a3b7ff1809acb0134f029987ae77ed450342ffbbd97a,b635559c-546a-5a71-a698-55997811618d,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
a6348f30b5b07e77fd7aaa3d99c0d90d493b2c32066c8c14ddab486602f29c46,b635559c-546a-5a71-a698-55997811618d,POL-SAFETY-001,pass,allow,Priority P2 does not trigger the emergency escalation rule.,synthetic_operational
033e69fcca4af94bd7a3868c255eb9fea75a553028e8bfaba09c4c11b3fa1bc8,b635559c-546a-5a71-a698-55997811618d,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
6fd66da58a1c52a6ab173d9b61b3e909ee24561c942514366c8a9cc22d8ff71e,b635559c-546a-5a71-a698-55997811618d,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
2f572792718ffe7b92e443e88a489104b422822f65354d76ac13354e41f1b1c1,d628048d-d3a9-5d9f-9ad5-938da5158185,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
0504376ef9d13665d9b464c58f6ad1716e6615e13c30bfa604ce240c6fa2eebb,d628048d-d3a9-5d9f-9ad5-938da5158185,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
f31eea8719b596e985723f38bc71194f404805406f4d94926f8bcc1e057e128d,d628048d-d3a9-5d9f-9ad5-938da5158185,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
d38dafefb8c42e1ad62649d3cd4de7f4302ed5af1dd958cf3049a94088c43337,d628048d-d3a9-5d9f-9ad5-938da5158185,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
ef84f293eb7199a0d37e3367e64e7a696e8787e73a329106d2571b87bd46e4ab,d628048d-d3a9-5d9f-9ad5-938da5158185,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
2162a044c10c9aca40c65c1b7f92be154374a5bbea2f79e1af2b90fbef52d6de,d628048d-d3a9-5d9f-9ad5-938da5158185,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
3498918fb8a849154172fb8251adcc4bebcb34da8a969645b8b541d6611f915c,d628048d-d3a9-5d9f-9ad5-938da5158185,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
417a191c5b7dd5b2ac4348148698bb0e74392ca5d11eedd0e1acc7971264563f,7d8ee355-68fb-5a14-b27c-471fac10a6e6,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
681ca67df95faa8f3c35ad76cd7a70363e97de914731e0c7068763c0f6410034,7d8ee355-68fb-5a14-b27c-471fac10a6e6,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
