decision_key,ledger_event_key,source_key,date_key,occurred_at_utc,correlation_id,accountable_owner_id,policy_key,provider_key,environment_key,category_key,priority_code,category_confidence,gate_status,can_execute,human_review_required,proposed_action,coordinates_supplied,asset_key,asset_distance_metres,data_truth_class,review_state,current_review_action
14b9f0ab-46bc-5c7f-bb9a-4d3f3e78f50a,f6c34810-52a2-5f53-883a-aa139eee2edb,D6,20260409,2026-04-09T09:00:00+00:00,synthetic-0114,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,pending,
c1620ed8-1278-5e58-a04e-5fe41b83d14b,062457c4-8b3b-5532-a761-cd5760e59457,D6,20260410,2026-04-10T09:00:00+00:00,synthetic-0115,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
bf6d71ae-dbc3-5d7c-a5b8-48ce37a3a1f2,08170784-5980-574c-8e44-b5e8deae42b1,D6,20260411,2026-04-11T09:00:00+00:00,synthetic-0116,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
350980c1-c3c1-5d3e-9bc0-082435918ff9,804690d5-4674-5988-997c-b3f8df32ed79,D6,20260412,2026-04-12T09:00:00+00:00,synthetic-0117,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,b0091418-9261-4254-8ad6-1283c72edb9c,0.0,synthetic_operational,pending,
0bf48426-149d-59df-891f-002f3455ed06,d1b26083-8c40-55b7-92ca-fdedcda79851,D6,20260413,2026-04-13T09:00:00+00:00,synthetic-0118,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,5a0e4a9a-3db2-4e2f-aa2d-0c1e8689ad13,0.0,synthetic_operational,reviewed,accept
ff3c448b-05c9-558c-ad90-7e26d148f471,2939c858-628a-5464-99ac-1c684d3beaa7,D6,20260414,2026-04-14T09:00:00+00:00,synthetic-0119,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,9a908225-bf73-4b94-bb69-c7528197e6c6,0.0,synthetic_operational,reviewed,accept
7ce66bb7-c449-51a7-a937-266f8a38e442,49760eca-23a1-571c-bea3-aea4aaae93fc,D6,20260415,2026-04-15T09:00:00+00:00,synthetic-0120,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,76b6a0bb-3790-4fde-8de8-b4969dafd744,0.0,synthetic_operational,pending,
e6788b62-4325-5904-8b69-1491a8f8d797,bc597f52-e989-5bba-b881-4e956090547d,D6,20260501,2026-05-01T09:00:00+00:00,synthetic-0121,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,ce952493-1494-40a7-86cc-300cad78df7f,0.0,synthetic_operational,reviewed,override
8d0a1a98-b8e9-5694-94cd-14e59cc5135f,df25976e-d99e-5b4b-8636-61f71950f026,D6,20260502,2026-05-02T09:00:00+00:00,synthetic-0122,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,f1bfc267-2152-47f8-bc8d-cd6211cfe1fd,0.0,synthetic_operational,reviewed,accept
4a57ac64-c56a-5998-bab1-e7d705e6bec1,f68cdf96-faa7-534d-982f-58217d3a7c34,D6,20260503,2026-05-03T09:00:00+00:00,synthetic-0123,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,pending,
762270c2-c709-5a36-af46-84b88e673379,19c12630-afc7-5cdc-871a-513bbfc1a7f3,D6,20260504,2026-05-04T09:00:00+00:00,synthetic-0124,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
2434759b-0899-5ec1-a231-d8856cc3e89d,26b6c93e-741d-5023-939b-290deeb7a3c1,D6,20260505,2026-05-05T09:00:00+00:00,synthetic-0125,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
c0505261-4463-5ed4-9ab0-0e508c5f4300,c28a08ef-de2e-5380-bb69-07845a970001,D6,20260506,2026-05-06T09:00:00+00:00,synthetic-0126,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,pending,
b7b75b15-3876-55e8-8222-88ee2db4f0a9,3fde6685-e9c8-5449-bdb3-814b4e320630,D6,20260507,2026-05-07T09:00:00+00:00,synthetic-0127,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,d9633f07-d333-44f7-9222-529ceb1658f1,0.0,synthetic_operational,reviewed,escalate
9bff6ed9-8ee2-53c2-b3e3-e7339b59acf9,7f1768aa-bb79-52d0-94ed-cd6d1985d7b7,D6,20260508,2026-05-08T09:00:00+00:00,synthetic-0128,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,9e281399-ba76-47b8-ae81-1851f6ef83ec,0.0,synthetic_operational,reviewed,accept
a20c4ef3-43ea-518d-bb1e-cff3a9526d6b,91188328-4049-5a1b-bf86-b7b1ed1e42b1,D6,20260509,2026-05-09T09:00:00+00:00,synthetic-0129,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,771878b9-467c-4e89-8759-f2a0cb280cf9,0.0,synthetic_operational,pending,
82caf8b6-0bd2-5054-aa9e-284a767a6512,3b04f16f-65b8-5422-9d5e-92e1e851961d,D6,20260510,2026-05-10T09:00:00+00:00,synthetic-0130,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,d07bed90-34b1-4b31-959e-44d2ffdcc7af,0.0,synthetic_operational,reviewed,override
19e4c7f0-7655-58e8-8e96-4a87979fcc86,86e9f657-04f6-53e0-a873-06c14b7822ff,D6,20260511,2026-05-11T09:00:00+00:00,synthetic-0131,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,4bd56350-28bf-4c50-80ee-822cdc4af991,0.0,synthetic_operational,reviewed,accept
b08ef180-0758-5c49-96ea-af3f65aa73ee,689a1f43-a1bf-5c4f-9b3b-7cfe154a469a,D6,20260512,2026-05-12T09:00:00+00:00,synthetic-0132,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,2043cebc-7d71-43fa-98e4-7785abf9454b,0.0,synthetic_operational,pending,
093d327b-8f68-5dba-b886-964797a59781,1b331ba0-bf95-5355-bcf5-236f7fed8c16,D6,20260513,2026-05-13T09:00:00+00:00,synthetic-0133,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
2b0258a0-ae31-5145-b52e-e906ee6f268e,bb7c63aa-ead3-5306-a216-466852c248e9,D6,20260514,2026-05-14T09:00:00+00:00,synthetic-0134,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,reviewed,override
b0afd50e-e305-5ab5-9912-ddb79f7d39a4,985daeac-d1c1-577b-860b-01aa6ae5454d,D6,20260515,2026-05-15T09:00:00+00:00,synthetic-0135,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,pending,
1a05ef45-faef-59ae-ac16-5942f5bb46fc,6e49a7da-34ea-5c38-b0f0-e243a5ce2846,D6,20260601,2026-06-01T09:00:00+00:00,synthetic-0136,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
4ab599e1-c12a-5a14-96c9-a602136f8954,ad809fbf-2745-55d9-8bf6-b71a4ef64787,D6,20260602,2026-06-02T09:00:00+00:00,synthetic-0137,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,2c93cb95-7867-4e60-b1cf-3295c6b1c709,0.0,synthetic_operational,reviewed,escalate
d460f27b-262c-50b4-b096-27537dda10c2,1c6ec35f-2d51-5ed4-8fab-fdf056d9e418,D6,20260603,2026-06-03T09:00:00+00:00,synthetic-0138,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,000a1df9-f695-4d1b-973e-c743dea91385,0.0,synthetic_operational,pending,
7d82cb4d-e70b-5161-bbdc-7ace4c835871,85eae0e2-7a68-5d16-9d8b-3a8f682be900,D6,20260604,2026-06-04T09:00:00+00:00,synthetic-0139,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,a55f1c49-18d4-4ea3-81f0-605cc78b315a,0.0,synthetic_operational,reviewed,accept
1125a903-fe8b-5ac3-b33f-25b89a892ef4,adc3d14c-e425-5533-bc3c-d524d6193e15,D6,20260605,2026-06-05T09:00:00+00:00,synthetic-0140,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,84657a83-65f1-40a0-a00f-4fba39510054,0.0,synthetic_operational,reviewed,escalate
700448d0-e53b-586e-b318-3f978fff0c74,0f810c83-a604-55ed-939e-c36f6c013179,D6,20260606,2026-06-06T09:00:00+00:00,synthetic-0141,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,129a9221-c3ea-414a-8c25-8033b5cc15ad,0.0,synthetic_operational,pending,
4982d206-7170-5c14-be71-d24014d7a5cf,e1ad7e2a-de08-55b2-be39-9118bfa44a4a,D6,20260607,2026-06-07T09:00:00+00:00,synthetic-0142,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,7994cf90-26f8-4d28-a661-8b6f2b03184e,0.0,synthetic_operational,reviewed,accept
c2838c13-5a58-5173-a6a6-a903d07351df,7f1fe2c6-0211-5558-9cdc-6788809bb6c6,D6,20260608,2026-06-08T09:00:00+00:00,synthetic-0143,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
aec766f7-033c-50e7-8d15-735b18662fe4,aa677fc3-141e-555f-9cbf-6a223bedb58f,D6,20260609,2026-06-09T09:00:00+00:00,synthetic-0144,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,pending,
29c548b7-6016-57c3-97f3-b0dd139aeea2,53dc4d0b-b12a-5728-96a6-5d8b03414c6d,D6,20260610,2026-06-10T09:00:00+00:00,synthetic-0145,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
5101da34-185f-5fa1-85ac-19c7108c03fa,722c05a5-53a9-5d39-8696-aba6c22cde43,D6,20260611,2026-06-11T09:00:00+00:00,synthetic-0146,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,reviewed,override
06a95fac-1f59-5c29-80cf-9ae20549edfa,c3c39e48-a82e-57d6-8894-9c99a3c53cb4,D6,20260612,2026-06-12T09:00:00+00:00,synthetic-0147,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,42003f62-a677-4a19-a474-abad2072afba,0.0,synthetic_operational,pending,
513b1a6a-5e8b-53e6-b8b6-6eee9c6db13f,f3abd400-6d64-5863-b6f8-e40f1b7ac847,D6,20260613,2026-06-13T09:00:00+00:00,synthetic-0148,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,986526f0-3333-484c-8d9c-1700e90a7110,0.0,synthetic_operational,reviewed,accept
99d98186-01be-5812-b9ce-fef784cabb88,eb663b81-ac7a-5837-9c8a-0b9fc18f569f,D6,20260614,2026-06-14T09:00:00+00:00,synthetic-0149,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,5102fb24-1488-4d06-b427-dfb44f2e962f,0.0,synthetic_operational,reviewed,accept
ab0426fc-d2af-5814-80ee-5e5a846b49b5,da539078-6015-5edf-91e6-f7ad634402ca,D6,20260615,2026-06-15T09:00:00+00:00,synthetic-0150,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,5d0bb562-ebcf-441a-ae37-79610faf8ae8,0.0,synthetic_operational,pending,
2dcab767-d67a-5e03-8335-158037ce3441,2d32e0e9-5f84-5438-8af0-866e1aa85aa8,D6,20260701,2026-07-01T09:00:00+00:00,synthetic-0151,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,296e328a-4734-4906-ad95-9d9ae8eec3fe,0.0,synthetic_operational,reviewed,accept
91f8b46f-036a-5dfa-8251-4a6a3020ff84,d0e4d2e4-ec69-59ee-93be-e5455fc3a890,D6,20260702,2026-07-02T09:00:00+00:00,synthetic-0152,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,c5ed55b4-e9b8-4a35-953a-cafab54db7d0,0.0,synthetic_operational,reviewed,accept
894607a6-96fb-50f1-8706-51381b858e97,7aef1591-fabe-5eec-a4a9-81743ea98f46,D6,20260703,2026-07-03T09:00:00+00:00,synthetic-0153,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,pending,
e1e819e9-9251-565a-8f3f-55349c1733bd,9865f6a2-8f74-5508-9521-ff05f86be1ae,D6,20260704,2026-07-04T09:00:00+00:00,synthetic-0154,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,reviewed,override
dd942341-3146-5393-82b2-4321b5b5158b,28cba0d2-fb9a-52ab-8578-919dcdaf2292,D6,20260705,2026-07-05T09:00:00+00:00,synthetic-0155,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
eceb20e8-c107-5291-95cc-15c7ea972e63,0fb7c91f-874d-53fa-8d3b-f9486ef0a051,D6,20260706,2026-07-06T09:00:00+00:00,synthetic-0156,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,pending,
90b96ed5-5465-5c50-8ed4-14d55a5bb66c,d5902165-6c0c-51c4-8840-df348a2285be,D6,20260707,2026-07-07T09:00:00+00:00,synthetic-0157,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,04581f23-9f89-4d8c-b392-579f8c79eef6,0.0,synthetic_operational,reviewed,escalate
d7fa7900-3920-5647-be8c-1b7f10e0c6dc,bed58e87-2c56-522b-806e-235926a11d9e,D6,20260708,2026-07-08T09:00:00+00:00,synthetic-0158,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,1ccbd8fe-25a2-4d69-a2e7-91dec5ae438f,0.0,synthetic_operational,reviewed,accept
947913aa-e050-5645-951a-64fd013084f9,b69ca768-696f-56ca-aa07-3d744aed0567,D6,20260709,2026-07-09T09:00:00+00:00,synthetic-0159,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,00539d5b-b07e-4ba4-8206-f5d281f29321,0.0,synthetic_operational,pending,
371ddd18-228a-5cac-977a-52e66b7040d8,9b7ec0e2-7c03-50f4-85c7-9a5485aa2d4c,D6,20260710,2026-07-10T09:00:00+00:00,synthetic-0160,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,6c576e13-8ad0-4bb3-9799-0ec8274be24e,0.0,synthetic_operational,reviewed,escalate
91be5e89-2b76-5fed-9202-80ad988319f2,e655e672-d4d2-565d-a0e6-2fa239aaf633,D6,20260711,2026-07-11T09:00:00+00:00,synthetic-0161,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,baecf0c4-afb4-4087-990c-e69130b5eb79,0.0,synthetic_operational,reviewed,override
244df044-e446-5095-83b6-c9b361ae26ed,5e0d173c-1467-54e9-88c4-6b4f20434bc0,D6,20260712,2026-07-12T09:00:00+00:00,synthetic-0162,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,8a70e001-4345-4f5e-9ba5-52795f934fec,0.0,synthetic_operational,pending,
92932f25-8e4a-5e17-a2b6-f355e2f79fed,f0ec413d-1361-5852-b7cc-55ba8b18ed67,D6,20260713,2026-07-13T09:00:00+00:00,synthetic-0163,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
1fa82f85-694d-5cd0-aa8b-206fae7899ed,b11ef1f6-054c-57b5-aec8-5adcf28edf33,D6,20260714,2026-07-14T09:00:00+00:00,synthetic-0164,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
42bc1c27-9064-50ba-bb66-af2e4a0ab2b4,a17353aa-4eb6-58a3-a7d0-bce29cc7164f,D6,20260715,2026-07-15T09:00:00+00:00,synthetic-0165,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,pending,
bbefb742-1025-50f1-9c8f-c9de900d1dd5,2002b377-a59f-5914-8d0a-4217be17de92,D6,20260801,2026-08-01T09:00:00+00:00,synthetic-0166,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,reviewed,override
06414344-5ffc-5527-9c64-5efa0e788ff2,5dfdfc58-5008-5c9e-ba79-3ce5deaeac8b,D6,20260802,2026-08-02T09:00:00+00:00,synthetic-0167,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,28328bb9-cc69-4296-87d2-f93171d700a8,0.0,synthetic_operational,reviewed,escalate
b8a474dd-270b-592a-8c36-f858d609c28c,21199387-6292-5d02-bf7c-1eb11172e43a,D6,20260803,2026-08-03T09:00:00+00:00,synthetic-0168,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,fc98afe9-9f2b-43b7-a62a-643ba70c87eb,0.0,synthetic_operational,pending,
2e0aa43b-30a3-5739-b71f-ebd3625feff2,c0b33053-04c0-5811-bd41-b06f9e449fc0,D6,20260804,2026-08-04T09:00:00+00:00,synthetic-0169,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,6569a1ef-52d1-4b58-890c-b35ef60bf73b,0.0,synthetic_operational,reviewed,override
160cec43-89d0-532d-b568-974fcca6af62,b4725ccd-ab8c-5a08-bb86-7c1cd95b861b,D6,20260805,2026-08-05T09:00:00+00:00,synthetic-0170,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,7cfadb48-50f7-4f00-9910-3e2cb4f38dea,0.0,synthetic_operational,reviewed,override
